error_id,code,message,source_stage,trigger_evidence,data_state,remedy,source_id,source_path,line
FRM-028-E057,LOCAL_MESSAGE,This row is missing its Targeted Batch or ERF reference.,Client source: prepareTargetedBatchAction,"Alert.alert(
        ""Targeted Batch Row Not Ready"",
        ""This row is missing its Targeted Batch or ERF reference."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3113
FRM-028-E058,LOCAL_MESSAGE,This Targeted Batch does not carry its required LM and ward scope.,Client source: prepareTargetedBatchAction,"Alert.alert(
        ""Targeted Batch Ward Scope Missing"",
        ""This Targeted Batch does not carry its required LM and ward scope."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3121
FRM-028-E059,LOCAL_MESSAGE,This row does not match the Targeted Batch municipality scope.,Client source: prepareTargetedBatchAction,"Alert.alert(
        ""Targeted Batch LM Scope Conflict"",
        ""This row does not match the Targeted Batch municipality scope."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3132
FRM-028-E060,LOCAL_MESSAGE,This row does not match the Targeted Batch ward scope.,Client source: prepareTargetedBatchAction,"Alert.alert(
        ""Targeted Batch Ward Scope Conflict"",
        ""This row does not match the Targeted Batch ward scope."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3143
FRM-028-E061,LOCAL_MESSAGE,"`This batch belongs to ${scope.lmPcode}, but the active workbase is ${activeLmPcode || ""NAv""}.`",Client source: prepareTargetedBatchAction,"Alert.alert(
        ""Targeted Batch Workbase Mismatch"",
        `This batch belongs to ${scope.lmPcode}, but the active workbase is ${activeLmPcode || ""NAv""}.`,
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3153
FRM-028-E062,LOCAL_MESSAGE,`Ward ${scope.wardPcode} is not available in the active ${scope.lmPcode} workbase.`,Client source: prepareTargetedBatchAction,"Alert.alert(
        ""Targeted Batch Ward Not Available"",
        `Ward ${scope.wardPcode} is not available in the active ${scope.lmPcode} workbase.`,
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3166
FRM-028-E063,LOCAL_MESSAGE,TARGETED_BATCH_NOT_IN_WORK_ORDERS_MESSAGE,Client source: WorkorderManagementSystem,"Alert.alert(
          TARGETED_BATCH_NOT_IN_WORK_ORDERS_TITLE,
          TARGETED_BATCH_NOT_IN_WORK_ORDERS_MESSAGE,
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3339
FRM-028-E064,UNAUTHENTICATED,Authentication is required,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
          ""UNAUTHENTICATED"",
          ""Authentication is required"",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,330
FRM-028-E065,UNAUTHORIZED_LCT_ASSIGNEE_ACTION,Only field workers or supervisors can accept or reject assigned lifecycle instructions,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
          ""UNAUTHORIZED_LCT_ASSIGNEE_ACTION"",
          ""Only field workers or supervisors can accept or reject assigned lifecycle instructions"",
          {
            actorRole: actorRole || ""UNKNOWN"",
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,349
FRM-028-E066,INVALID_TRN_IDS,At least one TRN id is required,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
          ""INVALID_TRN_IDS"",
          ""At least one TRN id is required"",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,373
FRM-028-E067,TOO_MANY_TRNS,A maximum of 50 TRNs can be accepted or rejected at once,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
          ""TOO_MANY_TRNS"",
          ""A maximum of 50 TRNs can be accepted or rejected at once"",
          {
            count: trnIds.length,
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,380
FRM-028-E068,INVALID_ACCEPT_REJECT_ACTION,action must be ACCEPT or REJECT,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
          ""INVALID_ACCEPT_REJECT_ACTION"",
          ""action must be ACCEPT or REJECT"",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,390
FRM-028-E069,REJECT_REASON_REQUIRED,Reject reason is required when rejecting assigned work,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
          ""REJECT_REASON_REQUIRED"",
          ""Reject reason is required when rejecting assigned work"",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,397
FRM-028-E070,TRN_NOT_FOUND,One or more TRNs were not found,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
            ""TRN_NOT_FOUND"",
            ""One or more TRNs were not found"",
            {
              missingTrnIds,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,426
FRM-028-E071,TRN_ALREADY_COMPLETED,Completed lifecycle instructions cannot be accepted or rejected,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
              ""TRN_ALREADY_COMPLETED"",
              ""Completed lifecycle instructions cannot be accepted or rejected"",
              {
                trnId: row.trnId,
                trnType,
                workflowState: workflowState || ""NAv"",
              },
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,478
FRM-028-E072,TRN_CANCELLED,Cancelled TRNs cannot be accepted or rejected,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
              ""TRN_CANCELLED"",
              ""Cancelled TRNs cannot be accepted or rejected"",
              {
                trnId: row.trnId,
                trnType,
                workflowState: workflowState || ""NAv"",
              },
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,495
FRM-028-E073,INVALID_WORKFLOW_STATE,getInvalidWorkflowStateMessage(action),Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
              ""INVALID_WORKFLOW_STATE"",
              getInvalidWorkflowStateMessage(action),
              {
                trnId: row.trnId,
                trnType,
                workflowState: workflowState || ""NAv"",
                allowedWorkflowStates,
              },
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,512
FRM-028-E074,TRN_NOT_ASSIGNED_TO_ACTOR,This TRN is not assigned to the current field actor,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
              ""TRN_NOT_ASSIGNED_TO_ACTOR"",
              ""This TRN is not assigned to the current field actor"",
              {
                trnId: row.trnId,
                trnType,
                targets,
              },
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,534
FRM-028-E075,INVALID_AST_ID,TRN is missing ast.astData.astId,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
              ""INVALID_AST_ID"",
              ""TRN is missing ast.astData.astId"",
              {
                trnId: row.trnId,
                trnType,
              },
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,548
FRM-028-E076,AST_NOT_FOUND,The referenced AST does not exist,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
              ""AST_NOT_FOUND"",
              ""The referenced AST does not exist"",
              {
                trnId: row.trnId,
                trnType,
                astId,
              },
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,563
FRM-028-E077,UNKNOWN_ERROR,Lifecycle instruction accept/reject was not processed,Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
          ""UNKNOWN_ERROR"",
          ""Lifecycle instruction accept/reject was not processed"",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,646
FRM-028-E078,UNKNOWN_ERROR,"error?.message || ""Failed to accept/reject lifecycle instruction""",Server source: onAcceptRejectLifecycleInstructionCallable,"buildFailureResult(
        ""UNKNOWN_ERROR"",
        error?.message || ""Failed to accept/reject lifecycle instruction"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-075,ireps-web-normalisation/functions/meterLifecycle/acceptRejectCallable.js,657
