source_id,source_repository,source_branch,source_commit,source_path,sha256_original,academy_path,disposition,notes
MD-S32,ireps-rules,main,9e53d264c1d45383e8583c3918bc0a3f78880e74,C:/dev/ireps-rules/logic-rules/meter-normalisation-rules.md,5b8f97cd01bc7b0de5194bb1aa638a77861842f30fde7da4748d6652c80ba840,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 344 lines. Source behaviour, not verified deployment."
MD-S33,ireps-rules,main,9e53d264c1d45383e8583c3918bc0a3f78880e74,C:/dev/ireps-rules/logic-rules/meter-anomaly-rules.md,2fe098e28488cb5420b0c4a7f597cc034fc57cb22f86626b84274be82228f17d,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 49 lines. Source behaviour, not verified deployment."
MD-S34,ireps-rules,main,9e53d264c1d45383e8583c3918bc0a3f78880e74,C:/dev/ireps-rules/logic-rules/meter-visibility-rules.md,ec41e36d8395c2753675f26e1c6a18413cd5edc0a6375a682aabc55a8ebc9e71,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 94 lines. Source behaviour, not verified deployment."
MD-S35,ireps-rules,main,9e53d264c1d45383e8583c3918bc0a3f78880e74,C:/dev/ireps-rules/ui-rules/field-form-dropdowns.md,65dd081cf0a5f618ad89e1c1654a93644153d9002847893f981da653eb9ffe22,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 88 lines. Source behaviour, not verified deployment."
MD-S36,ireps-rules,main,9e53d264c1d45383e8583c3918bc0a3f78880e74,C:/dev/ireps-rules/targeted-batches/targeted-batches-rules.md,df73e21b7775e16d7abae3407fdf93791f4136b607bd211f360944e68bd5945e,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 1597 lines. Source behaviour, not verified deployment."
MD-S37,ireps-schemas,main,6ad8c444f986c8d271130ffe9f7ef0f50477d194,C:/dev/ireps-schemas/meter-master/meter_master.schema.md,2f1a543a4ad823bdac9f367063efb96bae5a37f5be115f7a3a724376bec61d75,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 927 lines. Source behaviour, not verified deployment."
MD-S38,ireps-schemas,main,6ad8c444f986c8d271130ffe9f7ef0f50477d194,C:/dev/ireps-schemas/sales-all-meters/sales-all-meters-schema.md,ff2e3d285bc39d9adb9fd26ba360849637e548ad48d2a3cbb1db7f93223668d6,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 1254 lines. Source behaviour, not verified deployment."
MD-S39,ireps-schemas,main,6ad8c444f986c8d271130ffe9f7ef0f50477d194,C:/dev/ireps-schemas/general-monthly-report/general-monthly-report-schema.md,addab0ab4f8230ee6de10c4bd3d961ab54d9b2343ee389e58d2964358eb77bb0,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 150 lines. Source behaviour, not verified deployment."
MD-S40,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/index.js,e305228a1bac1028f0d7c3755348ba8bd3f3765d6084badf36878e55fc92865a,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 5436 lines. Source behaviour, not verified deployment."
MD-S41,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/meterDiscovery/validation.js,b1ffd4d6a5961052bf50d6ac7ac49ab6adf14f0d4a7daf3e99ba54f5f30b57fd,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 858 lines. Source behaviour, not verified deployment."
MD-S42,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/meterDiscovery/astMedia.js,237c94badc55f6d55f67d26c61dbe45cf5528d35a72acc70f34015e4c3b4b6b0,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 11 lines. Source behaviour, not verified deployment."
MD-S43,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/targetedBatches/premiseLink.js,051a2f0200f094746ad2915dc7fe2ba7cb8e4c869ae4c804c68b5aeaf08ce03f,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 1756 lines. Source behaviour, not verified deployment."
MD-S44,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/targetedBatches/batch-work-guard.js,96460a6146ad2bf94c863441ff0d32ee7d6c0e5816517d013412efdd0602ac47,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 522 lines. Source behaviour, not verified deployment."
MD-S45,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/targetedBatches/differentMeterAtErf.js,2c4b73617f288d2354515514bd34f025028f5068f48b299ce0560ea5ceaff8a8,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 445 lines. Source behaviour, not verified deployment."
MD-S46,ireps-mobile,feature/meter-normalisation-v1,c8a5dbcaa041a1546235a27e15e3e5f1c65d3a21,C:/dev/ireps-mobile/src/features/meters/ForensicFooter.js,a873c087df96262d9b5ae78cfb8a1c2ca851d3c762fef61fe8ace4e00a25f2b2,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 163 lines. Source behaviour, not verified deployment."
MD-S47,ireps-mobile,feature/meter-normalisation-v1,c8a5dbcaa041a1546235a27e15e3e5f1c65d3a21,C:/dev/ireps-mobile/components/maps/SovereignLocationPicker.js,b976f917bd0cec14b6118cb75db7e25fc68783185c20139e97dd21eb61169ebf,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 670 lines. Source behaviour, not verified deployment."
MD-S48,ireps-mobile,feature/meter-normalisation-v1,c8a5dbcaa041a1546235a27e15e3e5f1c65d3a21,C:/dev/ireps-mobile/components/media/IrepsMedia.js,1affb2be6cf404d71acff0285c228d8877c003a187f9f6762e5713f8b8b9a8cf,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 352 lines. Source behaviour, not verified deployment."
MD-S49,ireps-mobile,feature/meter-normalisation-v1,c8a5dbcaa041a1546235a27e15e3e5f1c65d3a21,C:/dev/ireps-mobile/app/_layout.js,03c303e35db2ff33ae508c1a4663db623da0239371b2875bb0acf7da9e9cd6e1,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 280 lines. Source behaviour, not verified deployment."
MD-S50,ireps-mobile,feature/meter-normalisation-v1,c8a5dbcaa041a1546235a27e15e3e5f1c65d3a21,C:/dev/ireps-mobile/components/media/IrepsCamera.js,4c7a3945c93f23e30801d97daaf150099589ce1563064ce5ed99757f69c20b94,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 460 lines. Source behaviour, not verified deployment."
MD-S51,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/meterMaster/helpers.js,9d0ebca4a2d096c89c1f8533f4bc5463e7a942ec2014107eef488a6b8c550b92,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 295 lines. Source behaviour, not verified deployment."
MD-S52,ireps-web-normalisation,feature/meter-normalisation-v1,93050c279b3ed6aba2ed527f25459a76321c0ddf,C:/dev/ireps-web-normalisation/functions/salesAllMeters/sales-batch-policy.js,801e57597b1c2abd0ce956e633a0ed89d10c9e5c510370ab8a1abe6e2f3b7142,00-academy-governance/source-assessments/meter-discover-source-baseline-2026-09-23.md,Meter Discovery source baseline; implementation retained in application,"Clean at capture; 328 lines. Source behaviour, not verified deployment."
MD-VS01,ireps-mobile,feature/meter-normalisation-v1,c8a5dbcaa041a1546235a27e15e3e5f1c65d3a21,C:/dev/ireps-mobile/src/features/premises/formPremise.js,1abc8b3d0d2409afa0fd37e7109f8071a391f5a4446d76ec2ef2e979a56d8cfa,00-academy-governance/source-assessments/meter-discover-visual-revision-2026-09-23.md,Source evidence for property-type teaching; implementation retained in application,"Clean at capture. Property Type choices, repeatability and naming fields; not deployment evidence."
MD-VS02,ireps-mobile,feature/meter-normalisation-v1,c8a5dbcaa041a1546235a27e15e3e5f1c65d3a21,C:/dev/ireps-mobile/src/features/premises/premiseRepeatability.js,76d81986b4e0644a88be084e28e38a6f437b714db18ae2364ac43b318b09c63f,00-academy-governance/source-assessments/meter-discover-visual-revision-2026-09-23.md,Source evidence for property-type teaching; implementation retained in application,"Clean at capture. Property Type choices, repeatability and naming fields; not deployment evidence."
FS-001,ireps-mobile-auth,feature/mobile-auth,7bc9884325ff3db9bfe4493062f2450d8a7c83c0,C:/dev/ireps-mobile-auth/app/(auth)/pwdReset.jsx,a431a6a785ce832cbe0cb745cb0025bf361e4978514529403c20003363bd4f39,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-002,ireps-mobile-auth,feature/mobile-auth,7bc9884325ff3db9bfe4493062f2450d8a7c83c0,C:/dev/ireps-mobile-auth/src/redux/authApi.js,550312dcb4ada91d36cdddd7116a7f7c3c393220b4414d143e38594cf580d02a,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-003,ireps-mobile-email,feature/change-email,9a981d1882c388043bae6021a1dd33a3e758dfa8,C:/dev/ireps-mobile-email/app/(tabs)/admin/user/user-settings.js,6398606b6e51b1bdb4b0d3e4083d1ba08255382c4c3fe6aded8b25089487968b,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-004,ireps-mobile-email,feature/change-email,9a981d1882c388043bae6021a1dd33a3e758dfa8,C:/dev/ireps-mobile-email/src/redux/authApi.js,4e0904ac334205d524a72126d33fad7903ed4da3ca24989d62ad72304986f8c2,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-005,ireps-mobile-forms,feature/local-dropdown-lists,824f1127eb69aad641c67d6ef8a325c1331caff3,C:/dev/ireps-mobile-forms/src/theme/formColors.js,ed63221905c94ec35f5a1c0fb99028c3434d577b97484a66944ac6dbbe73d4ab,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-006,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(auth)/signin.jsx,ce684b1ff99aba5579dff3c02099de37fcd2b054094a04897c95b536cae94bc5,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-007,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(auth)/signup.jsx,0c9499f0e295ebc83f121d9172d0d9404372242690969e5f1d8109d990b82fcf,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-008,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/operations/dashboard/control.js,6a5fb4fa0fcb483dbbca2f9171af4aa237b6dba582024cb43cd54c03bf2e3f8d,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-009,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/operations/geo-fences.js,2260176306c8f9208f59fd9a48a3be486730f8ff7eae186c8d1a0fae91e4a61f,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-010,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,d4ecbee3512ca9747504e8c0071b74e52738d92da62f31964f7379f7b3063c04,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-011,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/operations/targeted-batch-no-access.js,76a5abee46cbd9ccff9c68532d50f2938e0331d71d4c07dc223027ddb2777f33,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-012,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/operations/teams.js,ea805fdfa7dd7dd6815ea80c0b21dfdab4c1827c19dfa7f184a8e076bc633c2e,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-013,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/operations/trn-origin.js,5f6fabd325316af1855fd6080855993e78546bb970bea98bf621819067a45405,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-014,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/settings/index.js,b9a854155232ef98d72851ed4a550b07b1a97ec76349c87c27137e37c4046dd1,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-015,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/settings/select-lookups/[lookupKey].js,854e1c8ea90806cc66329754a98961eb839c34a8a0ffc8bed4eb9dddd54707fc,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-016,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/settings/select-lookups/create.js,eb71a299dc25f760b1b754ab432b8ff41c76b5b53e0e4a29f6d5c3524cf3d147,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-017,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/settings/select-lookups/option.js,112b61a1bd116b7b8d4938500cab97c11fb66ba55651e638f35e5a1baffb5acf,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-018,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/user/user-settings.js,de5c890d668c7858ae84736f52b306426e19fec44a52a5d05eca38d781321890,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-019,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/users/[uid].js,02479c98f2e371aa46686bc8b8639ef6c21cc7cebfdc76f83e8ad05693fe0ff4,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-020,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/users/create-admin.js,494809ddd049d64cdb43d6b313132e13df013e7e93bc22d30a39b55520d0ba8b,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-021,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/users/create-manager.js,506e4c6ce354a6276272ab67edc850a0b567c467043acba3a34f1463fe989270,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-022,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/admin/users/create-supervisor.js,b9fb2d8793ed94327173bd2d7c176cd92e773372b1193e07578790e7b4a4ef7a,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-023,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/asts/commissioning.jsx,ae0ff348f39168d22ba59e80a60c89f4e6bf7642ed25177d1319995894329316,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-024,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/asts/disconnection.jsx,6e18ea4b9757e8cb84a66a16837f4da4d29a1cc4a189cd0d0ac6d0b367145a61,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-025,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/asts/inspection.js,50fc2963fc5dbec1d0dbdaf3d510fc203401ca619c1fd39b92f1c6adff65fb1a,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-026,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/asts/meter-reading.js,a0e929bcb0262112efdcf6d5c72516b2e1ced201751bb6814efe9003338ada63,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-027,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/asts/reconnection.jsx,9b881fa8a46ffba81cbe9e1caa904a33e608b1009d10cfdb0e7d0a1abb516f9a,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-028,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/(tabs)/asts/removal.jsx,91d9864be610b389a86df5febbce532b8d26a341d960630c472570f06debdef2,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-029,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/onboarding/change-password.js,2a5e8b613c0e845f98a3093d026532d111f7f1bf4f72fb8d986c20413c5bde4d,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-030,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/onboarding/complete-invited-profile.js,90f4f1ac44c8f017cbb0cc08faf82287a5345a9c94007818e4c6e9907c0c4d86,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-031,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/onboarding/confirm-admin.js,3cef40111f6257f083e299fb83b4f039869a25fd5419ea6d466b31a8296abd53,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-032,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/onboarding/select-workbase.js,9cca7caf9ea738b0409475a9b5e8f3ed579e36e41e57d9fa941f41b49820719d,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-033,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/onboarding/verify-email.js,6d2f86433902b91865cb124a81a2df21c0d5be34eb047185fd27c7d298542327,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-034,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/app/onboarding/verify-phone.js,303b38ac568663f2e6db9b6270f315f8c692e01cbf3ec2821efc55d526a76418,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-035,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/components/forms/ElectricitySections.js,0d502834743f76ab23ace9380dcebf9e8eb3eb86e8be8d796cae123d9efcb44b,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-036,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/components/forms/IrepsFieldCommentSection.js,3fab953e41b03c085a0105bbf37a25bd281cbb8316cfed401893662be1be00a7,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-037,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/components/forms/IrepsNoAccessSection.js,021b3f878fe25eae31b17ee6edaba1b8da8a01afbb6bfccbb63ddcff17237dbe,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-038,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/components/forms/RemainingCreditSection.js,ddc7b389951748f5bd43f7600c191aff2c7c42c92adce8c8555529eb4b930bcc,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-039,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/components/forms/WaterSections.js,83f1aca33041fa5c576e7ff162f66852e1bf6c2e1a1b3d14d83a55a2c7075d60,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
FS-040,ireps-mobile,feature/meter-normalisation-v1,74a9497dd162e1168bd96878e2a5fd93da315121,C:/dev/ireps-mobile/src/features/auth/authMessages.js,8775433aee0254efe930a28f863c2c8d0872d94375abca6e663ac97ed3e02f89,00-academy-governance/FORMS_SOURCE_BASELINE_2026-09-25.csv,referenced source; selected control/validation/error evidence extracted,25 September 2026 form inventory; source authority remains with engineering. Clean source snapshot does not establish deployment. clean
